"","State","Longitude","Latitude"
"2550","georgia",-85.1128768920898,31.1918201446533
"2551","georgia",-85.1243438720703,31.254846572876
"2552","georgia",-85.1243438720703,31.2834949493408
"2553","georgia",-85.1014175415039,31.3006839752197
"2554","georgia",-85.0956954956055,31.3407917022705
"2555","georgia",-85.0956954956055,31.4095478057861
"2556","georgia",-85.0842361450195,31.4439239501953
"2557","georgia",-85.0842361450195,31.4783000946045
"2558","georgia",-85.0613098144531,31.5241374969482
"2559","georgia",-85.0613098144531,31.5585174560547
"2560","georgia",-85.0785064697266,31.6158123016357
"2561","georgia",-85.1186065673828,31.6845645904541
"2562","georgia",-85.1300735473633,31.7304019927979
"2563","georgia",-85.1358032226562,31.7762393951416
"2564","georgia",-85.1358032226562,31.7876968383789
"2565","georgia",-85.1415252685547,31.8679141998291
"2566","georgia",-85.1071472167969,31.9366664886475
"2567","georgia",-85.0785064697266,31.9595851898193
"2568","georgia",-85.0613098144531,31.9939613342285
"2569","georgia",-85.0613098144531,32.0283432006836
"2570","georgia",-85.0613098144531,32.0627174377441
"2571","georgia",-85.0613098144531,32.085636138916
"2572","georgia",-85.0613098144531,32.1028251647949
"2573","georgia",-85.0613098144531,32.1200141906738
"2574","georgia",-85.0498580932617,32.1601181030273
"2575","georgia",-84.992561340332,32.1830368041992
"2576","georgia",-84.9696426391602,32.2002258300781
"2577","georgia",-84.9524536132812,32.228874206543
"2578","georgia",-84.9295349121094,32.2346076965332
"2579","georgia",-84.9008865356445,32.2517929077148
"2580","georgia",-84.9238052368164,32.2804412841797
"2581","georgia",-84.9753723144531,32.3090896606445
"2582","georgia",-85.004020690918,32.3377380371094
"2583","georgia",-84.9810943603516,32.3778457641602
"2584","georgia",-84.9753723144531,32.4236831665039
"2585","georgia",-84.992561340332,32.4695167541504
"2586","georgia",-84.986831665039,32.4981651306152
"2587","georgia",-85.009750366211,32.5268173217773
"2588","georgia",-85.0498580932617,32.5554618835449
"2589","georgia",-85.0670394897461,32.6070289611816
"2590","georgia",-85.1014175415039,32.6356735229492
"2591","georgia",-85.1014175415039,32.67578125
"2592","georgia",-85.1243438720703,32.733081817627
"2593","georgia",-85.1300735473633,32.7502670288086
"2594","georgia",-85.1300735473633,32.7674560546875
"2595","georgia",-85.1472549438477,32.7903747558594
"2596","georgia",-85.170181274414,32.8419418334961
"2597","georgia",-85.1930923461914,32.8591270446777
"2598","georgia",-85.1930923461914,32.8705902099609
"2599","georgia",-85.2389297485352,33.1054992675781
"2600","georgia",-85.2446594238281,33.1169624328613
"2601","georgia",-85.2962265014648,33.4320907592773
"2602","georgia",-85.3134155273438,33.4951095581055
"2603","georgia",-85.3477935791016,33.6612701416016
